product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
73,2832,2017/07/04,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,35455
96,1726,2017/08/07,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
48,871,2017/03/08,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,37823
54,255,2017/02/28,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
59,2111,2017/04/09,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34143
68,1868,2017/07/14,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,39915
3,604,2017/05/27,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
96,248,2017/08/18,FALSE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,33364
86,2153,2017/03/10,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
38,37,2017/12/23,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
68,2188,2017/03/31,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
10,1297,2017/08/24,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
96,2815,2017/05/09,FALSE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
85,2577,2017/07/18,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38482
66,1812,2017/05/27,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
64,2529,2017/07/14,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,42145
40,3075,2017/05/31,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39526
42,2569,2017/02/06,TRUE,Approved,OHM Cycles,Road,medium,small,1810,$1 610.90,39526
21,2232,2017/08/22,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34244
28,2645,2017/11/28,FALSE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,39298
76,2840,2017/02/21,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,42226
16,317,2017/06/03,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,35160
7,3214,2017/04/25,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38216
71,490,2017/05/02,TRUE,Approved,Solex,Standard,high,large,1842.92,$1 105.75,34996
19,2753,2017/05/25,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
27,2416,2017/03/26,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
22,589,2017/01/07,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33455
96,2915,2017/02/14,TRUE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
48,2633,2017/05/24,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
70,993,2017/03/05,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
65,2363,2017/07/14,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33879
88,174,2017/12/19,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
56,1109,2017/04/19,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
6,2953,2017/09/10,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,41922
77,2060,2017/02/15,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
10,2325,2017/01/06,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37873
49,1481,2017/02/01,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
65,707,2017/01/16,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,38647
35,1098,2017/09/29,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
0,884,2017/07/07,FALSE,Approved,,,,,1711.35,,
25,2367,2017/08/21,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,39031
97,1758,2017/07/15,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,38002
67,3301,2017/01/09,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710
37,2051,2017/07/28,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
96,16,2017/02/12,FALSE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,40336
50,3447,2017/02/24,,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
35,3335,2017/01/01,,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
67,2212,2017/11/19,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
49,3232,2017/09/01,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,33259
12,1407,2017/04/20,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,37838
48,20,2017/11/20,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,42688
87,353,2017/04/17,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,38693
60,382,2017/08/09,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,40487
32,2723,2017/10/25,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,33888
76,440,2017/03/24,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
82,3250,2017/09/23,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
60,2788,2017/10/22,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,40779
86,2913,2017/10/02,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,36145
36,2506,2017/07/24,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
21,3195,2017/04/22,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
74,369,2017/09/09,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,37873
95,2006,2017/03/07,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,42226
56,3181,2017/05/16,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
93,2679,2017/04/12,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
40,786,2017/06/05,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
57,731,2017/06/27,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
85,2005,2017/01/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
98,2769,2017/01/19,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,34556
6,170,2017/01/30,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
43,1334,2017/03/17,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
0,1096,2017/11/05,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
32,87,2017/12/12,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
55,607,2017/07/18,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
80,56,2017/12/28,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,36145
78,1129,2017/11/16,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218
73,943,2017/07/29,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,35455
17,947,2017/01/11,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
49,356,2017/10/30,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
90,3418,2017/01/24,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
89,2301,2017/12/14,,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458
59,1709,2017/12/26,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
52,2936,2017/08/24,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,38206
73,2788,2017/01/20,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
90,3114,2017/10/04,,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367
59,3008,2017/01/22,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37874
98,201,2017/09/05,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
91,2393,2017/08/30,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,42226
46,1332,2017/11/25,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41064
72,981,2017/09/15,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
67,1314,2017/08/12,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710
83,2169,2017/09/04,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
0,1316,2017/07/05,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,33364
16,3249,2017/02/22,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,40336
32,1372,2017/02/18,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
29,2036,2017/04/13,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
69,1924,2017/03/09,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,41922
60,2615,2017/01/18,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,41047
70,903,2017/12/14,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
63,2729,2017/12/24,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,39880
38,2628,2017/02/07,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
0,779,2017/03/18,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
1,3427,2017/05/09,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
13,1111,2017/06/08,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39526
97,469,2017/09/14,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701
2,504,2017/02/09,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647
66,985,2017/05/20,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
54,1761,2017/12/12,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,33259
0,2099,2017/10/28,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34115
52,1089,2017/07/22,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
82,3147,2017/07/07,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,38339
10,1336,2017/10/06,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,35378
50,2946,2017/10/28,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,39915
3,841,2017/01/31,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38991
0,1821,2017/04/04,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
57,2910,2017/08/31,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42295
15,2618,2017/03/31,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
5,2946,2017/11/29,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,42560
43,3286,2017/01/15,TRUE,Cancelled,Solex,Standard,medium,medium,1151.96,$649.49,36498
56,1916,2017/05/26,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34115
37,773,2017/08/13,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,39526
0,1738,2017/11/03,FALSE,Approved,,,,,587.02,,
78,2611,2017/10/10,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
28,1514,2017/09/21,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
84,3407,2017/08/22,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
31,1140,2017/02/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40336
16,1243,2017/06/14,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,34586
38,1802,2017/01/16,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
70,87,2017/07/19,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
67,2621,2017/10/11,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
28,2197,2017/08/07,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
0,2192,2017/03/05,FALSE,Approved,,,,,1919.23,,
73,2091,2017/05/13,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
81,577,2017/10/29,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,38206
14,589,2017/08/28,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,39880
87,19,2017/03/25,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
87,216,2017/06/18,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42105
0,2989,2017/07/31,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,41047
8,250,2017/02/18,FALSE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,34586
84,820,2017/03/22,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
17,3126,2017/11/20,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
86,2930,2017/02/04,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
77,2210,2017/07/12,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
0,31,2017/10/02,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573
41,3221,2017/09/10,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35378
85,462,2017/07/03,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667
13,616,2017/02/19,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
50,1160,2017/01/25,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
35,2240,2017/06/11,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
16,2312,2017/08/13,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,33888
91,2452,2017/11/25,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,38002
79,925,2017/12/03,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
35,2182,2017/11/06,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
0,608,2017/02/03,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367
46,3323,2017/09/06,,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
22,3500,2017/01/11,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
27,1711,2017/04/14,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35052
92,2008,2017/10/21,FALSE,Cancelled,WeareA2B,Standard,medium,small,1415.01,$1 259.36,34556
53,2418,2017/03/02,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707
55,1388,2017/10/08,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
59,2548,2017/01/04,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
84,232,2017/07/19,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
3,2638,2017/08/27,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784
35,1772,2017/03/30,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40649
63,94,2017/11/17,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
45,226,2017/09/05,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
68,1629,2017/11/25,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
94,897,2017/02/28,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
64,733,2017/10/23,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
5,2618,2017/05/17,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
80,3004,2017/05/03,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,36145
1,1128,2017/07/20,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
43,3108,2017/06/30,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
0,76,2017/03/25,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698
15,2751,2017/10/10,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42295
0,1681,2017/07/20,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,35470
21,1927,2017/04/12,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,36334
69,2217,2017/02/13,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
73,49,2017/07/19,,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
25,1930,2017/03/13,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,$1 203.40,41009
25,2989,2017/09/18,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,$1 203.40,42295
0,1714,2017/01/27,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40336
8,1400,2017/04/17,TRUE,Cancelled,Solex,Road,medium,small,1703.52,$1 516.13,34586
62,721,2017/05/08,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
69,10,2017/08/09,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
37,783,2017/03/01,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36146
41,216,2017/02/11,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160
62,2270,2017/06/19,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,41245
80,2700,2017/01/31,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
78,2533,2017/05/14,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218
0,3447,2017/08/18,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
100,65,2017/06/22,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,38193
38,1971,2017/01/15,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427
47,1025,2017/10/31,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,41064
52,2973,2017/07/16,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
73,1482,2017/02/27,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
17,351,2017/10/20,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404
2,2908,2017/05/29,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,37659
50,3155,2017/11/06,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,39915
68,3228,2017/03/31,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
41,1982,2017/09/07,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160
67,1739,2017/09/17,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
5,1695,2017/04/22,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
63,2165,2017/08/08,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
0,2182,2017/04/10,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,33888
51,310,2017/09/19,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,$1 203.40,39915
2,590,2017/09/11,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167
0,448,2017/03/23,TRUE,Approved,,,,,1660.68,,
68,2702,2017/05/24,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42105
70,1513,2017/05/11,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,34996
70,144,2017/03/16,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
48,1234,2017/06/12,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
77,484,2017/10/27,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
97,1994,2017/06/11,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
62,639,2017/03/23,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
32,938,2017/09/08,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
31,1,2017/12/14,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,37337
49,1785,2017/01/21,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
37,2013,2017/11/13,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
70,647,2017/02/02,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36833
36,2812,2017/07/15,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,35470
32,2203,2017/08/05,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,36367
26,1597,2017/03/26,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
57,1906,2017/04/21,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
99,1807,2017/06/23,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,37220
24,570,2017/11/25,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,34115
78,1603,2017/12/07,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,37873
90,825,2017/12/20,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37626
21,3064,2017/05/23,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34165
10,221,2017/02/02,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
59,145,2017/05/24,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
35,539,2017/09/09,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15,423,2017/01/25,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
15,3014,2017/02/18,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
3,648,2017/02/01,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
44,445,2017/05/15,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
63,528,2017/04/22,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
79,1611,2017/02/15,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36145
0,1358,2017/11/05,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
57,3445,2017/05/13,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143
75,2793,2017/03/06,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,33429
45,22,2017/09/24,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
22,1580,2017/04/16,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
19,1958,2017/10/22,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
0,2045,2017/09/13,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
54,938,2017/10/30,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
57,2771,2017/11/16,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,39880
78,2190,2017/07/01,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
6,1176,2017/10/14,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,42560
49,2385,2017/10/31,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
31,1616,2017/06/05,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,39031
46,965,2017/02/05,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,39526
3,3204,2017/08/04,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42145
87,2540,2017/04/10,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,34079
27,3476,2017/08/20,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
57,3045,2017/09/17,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42295
63,2787,2017/11/23,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
84,1331,2017/12/25,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
22,2063,2017/03/11,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
26,2388,2017/07/02,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
49,717,2017/07/26,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,37823
12,775,2017/10/26,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
97,1772,2017/07/15,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,42560
88,877,2017/07/03,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36367
5,1678,2017/10/23,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40649
94,2653,2017/06/22,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
92,3164,2017/07/27,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37539
38,29,2017/12/08,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
88,1468,2017/01/16,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
42,2576,2017/05/07,FALSE,Approved,OHM Cycles,Road,medium,small,1810,$1 610.90,39526
4,3495,2017/02/11,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
6,457,2017/09/06,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,42710
53,442,2017/02/06,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
38,1460,2017/05/15,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42145
58,1991,2017/01/15,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42172
96,174,2017/10/26,FALSE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
22,2071,2017/02/14,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
64,2843,2017/07/17,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,33879
48,3275,2017/03/31,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
35,3112,2017/12/19,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
82,2712,2017/01/04,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337
